Compound,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TiIn4N4,2.064807207712223,2.53337700965757,2.590277574368151,2.377639986218387,2.3600189617814618,2.3646900847056265,2.6257335387343166,2.253637117066809,2.61668549918063,2.4512558944443965,2.2262578911224544,2.4901999642494506,2.624067228784404,2.230432316040565,2.52490138511078,2.2864890797684563,2.4313727935944685,2.256627708705113,2.814454038780022,2.5889835654280398,2.7841337875380106,2.284074697729778,3.015809255078238,2.380348819761744,2.500678084154205,2.2243432791611046,2.3703086915120775,2.5580362681578936,2.7714004132388093,2.2968301628674355,2.551252801019645,2.2804182462980838,2.4743344973352936,2.202170302462096,2.4738515231477947,2.659187372543814,2.426600802904417,2.5024397358026205,2.3680262173168067,2.5428389416077235,2.540848404877263,2.58541311858058,2.5566176095936566,2.357287306309739,2.1278253509243594,2.335762553484583,2.5005398633045095,2.2488771768456393,2.2531439431340345,2.62671253327371,2.8696081352068687,2.3989800307636675,2.615051136144,2.3185021220094657,2.558305839335456,2.607242226696312,2.6364667493031013,2.2844931493277736,2.2775712599226985,2.455202204288194,2.212828292842466,2.7693128736262156,2.6491351760186963,2.4049731436133217,2.4116739070584936,2.4592581890259195,2.4381344175087896,2.5566509529177885,2.6199164911509265,2.3122325503082592,2.4597314572893234,2.3938914502881996,2.4157193982937764,2.4427976483581113,2.4382196610683216,2.882017155409571,2.6371589158009203,2.4773496784219367,2.3665606995950625,2.4446409026780085,2.811447561853902,2.3048192846312165,2.262131193581938,2.6916918164386314,2.5920016295009334,2.723139271492198,2.3742530174756094,2.6140596650698855,2.4099241349945912,2.730979216980226,2.415482631722745,2.626761687418518,2.4822976552501035,2.566816240836682,2.485708461954885,2.61084530675057,2.2228278556508476,2.5399942810423632,2.4431975669780406,2.4054734337199983
Mn3Al3N5,2.7772515292779336,3.0623458173455047,3.1111838160533467,3.1321975122680783,2.596930007793139,2.716831712406533,3.06615668274181,2.9107109948756755,3.121015198694602,3.07405475497563,2.945120692242952,2.777591702988451,3.050203173456133,2.7128814696143797,2.798946652066515,2.968239310939656,2.8868454094934894,2.80223454236377,3.2568151615902696,2.774750178762291,2.970938056962848,2.716014718124239,2.907494189283338,3.0030151272020698,3.1311720647268095,2.655161506202142,2.7789984973856634,3.0575728926133783,3.0393472114043667,3.1024044694899207,2.932053576005803,2.724548125441383,3.11372085130319,2.578461712903135,3.0572432240506946,3.233420015746593,3.034300718758171,3.2112845694910446,2.8012207945421848,2.955958373287178,3.1447094684254986,3.1278892430331804,3.0976159128280183,2.8281295716557184,2.6863301168322935,2.7253041922793377,2.8708973480531306,2.826136063899342,2.7448689852157595,3.2392199697978246,3.2508100706377636,2.7894254313930924,3.1649178052307017,2.7044141016998755,3.2037444565803797,3.0630233450660516,3.173017758148642,2.976603832281156,2.9386326247399968,3.0583888959549874,2.5808448600805924,3.2087125703601167,3.194446256326668,2.873966146963788,2.6684360542147036,2.9416015131107787,2.9697228692165565,3.0768216731229323,3.229264810967104,2.6018931800492755,2.778496383276712,3.1252986605175495,2.8606464780275025,2.8989895377104946,2.8221313786211994,3.1787501096608235,3.0975552036743643,2.616312235165754,2.655254586786494,3.0501681225285657,3.2854889324065955,2.899032568188303,2.781419882818116,3.006425105604783,3.0031647429361636,3.050607234388545,2.98663108221466,3.0960388298134895,3.010389100707568,3.2260087285460854,2.872942020820939,3.2403656405527026,2.8153418859924373,2.9273061277520656,3.1166303711623096,2.9973575879585526,2.70662672745679,3.2129057809635984,2.886638687181068,2.9773371723144555
Zn3Cr2N4,2.0696025172612833,2.4733497235779556,2.4217139926112154,2.4569568861952673,2.14295550614824,2.186688855069488,2.4863098138820936,2.2232984150619024,2.362731734830335,2.2358823906361858,2.30235493688043,1.9680390947202788,2.5119855788840124,2.3502744208881357,2.0475656339739525,2.390053858618031,2.3210850349619907,2.2322993826457087,2.4013969091342524,2.18849534001363,2.627145107573741,2.2091913227305824,2.3103504466629934,2.3590777921082298,2.28428527005706,2.269132868263976,2.2047421348079004,2.413239389021707,2.4241979546058254,2.477579086575026,2.3776816019593716,2.250124786273531,2.2899792301968454,2.2340528648107085,2.4872611671071954,2.66322116195441,2.160668802895683,2.532597781335709,2.130118148625068,2.3097623152517706,2.667198296009626,2.2055002174221103,2.65805732711508,2.268948811205024,2.1580526191158462,2.238931051749184,2.437077598344308,2.18464979263495,2.280920710099584,2.2793267050728465,2.3451285598485927,2.0858583840394123,2.456687325009344,2.181214382610159,2.287282841298296,2.4359111823521262,2.362075579057326,2.2887902674714726,2.199577497708045,2.2542632457454843,2.308450464921081,2.5010457525630714,2.50067264292744,1.9463269176370999,2.3421504340374133,2.4557314129705805,2.4212831067649843,2.3852772841004013,2.524106373152902,2.358380943583381,2.3661388061815725,2.4083870230835402,2.405783294699905,2.2034260249163706,2.254638196683662,2.4553374519552094,2.311031272233441,2.161438451255485,2.433227138018431,2.3997909418977774,2.3492718447163634,2.181858027902848,2.2752412176506587,2.401599962343968,2.417617696992872,2.4917789207156025,2.38728539583837,2.551002491018369,2.292656197801806,2.7007222779063165,2.1560287945850467,2.363624289298793,2.269746514690917,2.544523529580734,2.188093885764645,2.2337480720017937,2.290767002212534,2.408375152314656,2.2527141369993426,2.3177904894573387
ScNbN,2.1681926794922575,2.5549480612592306,2.643110416165337,2.5886578751963243,2.5009495346312787,2.402879131205279,2.691459931244137,2.2613551909524507,2.617513962695449,2.5530038110042237,2.440374945740694,2.3945196411109677,2.5973415925285184,2.563154571564198,2.438463902079461,2.6083932087391193,2.664672439326197,2.4717211134512365,2.5761265066231305,2.438306289441823,2.8836765434486633,2.2997437857379595,2.680284784421777,2.6050395344697903,2.4852788947168785,2.4821678525028226,2.7031225774686107,2.4653628037908772,2.6390881865835487,2.528615257850663,2.616536172642415,2.3871963833297523,2.574633042931091,2.334274819946816,2.511201667611454,2.834542173294172,2.3351027023774877,2.588782751011698,2.383344972773424,2.4877554876681494,2.6559300563200896,2.423457010243693,2.6236629444544364,2.6042718503040945,2.336808241159954,2.3483100073014125,2.7209085961890103,2.2211406308426005,2.5162131403423214,2.543639081988597,2.5881784417219076,2.3498641789810146,2.672775589207141,2.335697282245195,2.431204223316932,2.5666534837751787,2.464894578155816,2.507986249344332,2.543437005373267,2.5512252535180444,2.384380144032663,2.6419212959004548,2.660699706431287,2.360174128510481,2.572374320546709,2.555223463434909,2.692160986553683,2.45975960404039,2.555788675041698,2.577548713721355,2.509833039507172,2.49155020219073,2.5157542825964487,2.385710199724334,2.562300374358809,2.7000199292278624,2.450074583446926,2.5677749294204704,2.476541195175118,2.582862783824566,2.504058099127656,2.4255410300661993,2.317749586389662,2.611837862791175,2.4446440666363536,2.633385854315499,2.525924907072384,2.728525852981223,2.435640333469399,2.758855595433492,2.316061454550044,2.426895477658403,2.4494984692643214,2.5156198115829556,2.443357822349599,2.5631071510363257,2.447759739563364,2.6133014149590115,2.6182962668189007,2.5200123156155985
Ti2CrN3,1.9372705670851391,2.2181901201079905,2.293041490988236,2.3600602007646203,2.0765565353316586,2.0466757686283663,2.3691046162770353,2.055407785492938,2.303726343150525,2.217903306893262,2.2787018485954746,1.9380306433432628,2.2925651294495464,2.165418960485236,2.0283613260369444,2.3017716147376746,2.30482776562257,2.209732032823556,2.2045045956051954,2.0593440758759796,2.4199912056079675,1.9831294098572196,2.2220938146330127,2.3317281937291514,2.1941248180008066,2.1601863398968773,2.2584907684997764,2.1811290447484613,2.2440029097478775,2.3225750639689675,2.31404182193846,2.073421749043682,2.2455761302142987,2.0344984952893883,2.3784111535402173,2.5158858604668493,2.0481138696927577,2.345867709356509,2.1077216806207635,2.1882726676551014,2.471829442844484,2.148689557265486,2.3370352396393135,2.264051294057849,2.0164010853677574,2.0381978880144986,2.37669334834876,2.013021156976345,2.1462465485393207,2.206264423265733,2.253864136749347,1.9883433202771752,2.3014490215010435,2.090848334574481,2.1557200295718015,2.3009017100091813,2.1594328557297255,2.236888444757652,2.1869534129363224,2.2583638334425418,2.0948483994321987,2.2688162648221186,2.3723530029134787,1.9964590681820915,2.2754651768430736,2.271888390710143,2.361478050706844,2.238263778255301,2.2627861605797657,2.198715141214225,2.1666658295986916,2.287652985501377,2.29453856273156,2.0409781466391093,2.2380797425221592,2.3038995506972073,2.141273138187139,2.1272786549763505,2.1829805631603567,2.2502494314516497,2.1506304358542305,2.1233165698317196,2.0225289366144534,2.236936541344924,2.107635178881554,2.28412575135163,2.2972918158006097,2.389765779402413,2.1774182841999687,2.5305953961010585,2.0628063863533543,2.1750730012498067,2.1741396511716156,2.181820799947144,2.1744698265113303,2.2243355318009135,2.2144569948421076,2.3698541444975234,2.147742517812031,2.2055332145377027
Cr7GeN6,2.6020074010087084,2.858635351020845,2.8796136410131505,2.8108576445087494,2.4850919063435803,2.5983111596496187,2.919466885962419,2.5781850389487126,2.875773990758197,2.8866520055280542,2.754070481811281,2.8369050246293845,2.8803974357046385,2.5788232700948788,2.74711055420508,2.62108654850411,2.678152628925066,2.624712522962284,3.1147094116662934,2.780808106607906,2.848418894926419,2.621878869719567,3.050248517419194,2.8749096032091943,2.9210670788577175,2.4039531049308374,2.5589024449889113,2.952570606887357,2.9390660989410398,2.692106128933731,2.8968105813696585,2.580434540850246,2.9122598221096374,2.5371815426829984,2.9552137178837823,2.910132876192666,2.894981648363183,3.011788299249127,2.6918250289229926,2.862155297482682,2.925775096141763,2.8770660926371816,2.874785835289423,2.712913506635907,2.473663309627807,2.567334295767698,2.6303255010803017,2.662966758689557,2.645548114351285,2.905709077431289,3.0719293718976473,2.642715452272485,3.0295403435669477,2.498807619158491,2.9368763822909685,2.8581269470099757,2.952992443763981,2.778946278529326,2.776001309675332,2.6073771463475595,2.6133493474179006,2.9649832086836567,2.7690715181927885,2.7086366390596566,2.632959512696741,2.699659049005077,2.718360752410636,2.8959328258146853,2.9930596574451234,2.4864160941635647,2.7256712467019772,2.9058224756865356,2.832907480288498,2.8044615712521566,2.6349244143393338,3.12478008268355,2.9742087013483856,2.612460357830832,2.5751772052474813,2.8291408104942963,3.1242727067511673,2.712018773682945,2.663835001299348,2.9477168336076582,2.819243563697568,3.025223570446484,2.8124638631151426,2.9916725260195807,2.688066059731435,2.8611712254569683,2.595301280527872,2.7667754080175757,2.664101714021614,2.7386839592838177,2.8369199308279613,2.852110441998188,2.510722251535544,2.8994400829722276,2.8014027672182436,2.839622411561702
Mn10FeN8,1.684318286914396,1.8233890673866475,1.912502233117274,1.9982725335403098,1.569721172592226,1.8064543270493956,1.9424832306174862,1.6992315910561426,1.98190826869393,1.8165850711287406,1.99060143223693,1.6286029470511738,1.9965085506297582,1.7881429037480283,1.7168834263047672,1.957963754876261,1.902192936373226,1.7403774851487381,1.825525678757021,1.7144400303628133,2.042664029714773,1.7117248272251626,1.9569719331124469,2.010424176708348,1.730728702406338,1.7685173928587505,1.753422414394227,1.8712516363032323,1.9381846955528943,1.9353246553318604,1.9692608843967583,1.6870717795863757,1.9111362471937416,1.636009604410683,2.1272116974735455,2.085766633864585,1.7985304044479202,1.9936165013117921,1.722894604375045,1.7809503629122954,2.1290153125939435,1.8254859025671932,1.9248651696114032,1.9574159202159958,1.688206354642072,1.654652529780503,1.9899407503159054,1.8030291094971727,1.7814912417188655,1.9000704241706743,1.9653163993795912,1.6224860721919339,2.0443623526110204,1.7797176600861193,1.8496738203060248,1.9476491816877413,1.8626221852611333,1.9041015228645524,1.8389457555724609,1.8273386034764714,1.7618554912061954,1.820471139155008,1.9556843303222395,1.6733143273035216,1.8550558467361857,1.917332791296509,2.0110430329953894,1.8836079470417069,1.8716531604147433,1.8401802193251753,1.783194353547532,1.9856465980757987,1.9982819583713893,1.6450850240614685,1.8006058794032613,1.8450746234750417,1.9133509698483175,1.8100842669282329,1.7911766196197711,1.872738605825369,1.7598493239176016,1.802301210877881,1.6674283764355255,1.9094780848097006,1.6558665455215504,2.007245236818729,1.9056501964426893,1.9411873859976518,1.8491423779198295,2.081153608266226,1.73958682868551,1.9037143180540377,1.9663938583929024,1.886511689799998,1.8760816232912116,1.9371183520525013,1.9004371077850133,1.9859755085764976,1.659017985215971,1.8373903348599139
Mn3Fe8N9,1.6736747446918954,1.8010138083590894,1.873999524582438,1.9940425701572304,1.5712835497480222,1.7943869927821394,1.9259961532247862,1.703118971110857,1.951351696232487,1.8022898342739198,1.9498950644088433,1.61071493065426,1.9697602430819372,1.767363806170978,1.6917298460249148,1.9672759628125565,1.8709732366744645,1.7314745699580163,1.8056706883303169,1.6977453976750105,2.0296550282078356,1.6748500396524948,1.9129123503154362,1.9944851503975647,1.72690880360611,1.754181001202856,1.7410530884864048,1.8508718607521046,1.9121829234258945,1.941410903965038,1.9389232863317252,1.6666741404349912,1.8763777659913163,1.6216326789998186,2.0982625932791326,2.0960539849116024,1.7626080442883265,1.9751342055826737,1.7179231590978261,1.774259186891121,2.1268705310266522,1.840909317549317,1.9143188155581392,1.9396057031325342,1.661794231879432,1.6455346327993774,1.9813961610171238,1.7619292598873433,1.7747163113310016,1.886715403635704,1.9358206655834065,1.6091611757102462,2.0478303240500857,1.7691912395022307,1.8287234396730014,1.9444920870396776,1.82913294718281,1.8616257114863877,1.8151779401978878,1.8389883368544737,1.755205411975102,1.8042698109905562,1.9489347026639094,1.6520370657151893,1.8435391258203335,1.9001292581750429,2.01191381794761,1.8902812665633442,1.8815276486883172,1.7974950654783899,1.7526460809426299,1.9854804597005589,1.980769611976004,1.6447852283954825,1.7789469615869864,1.8497428016496704,1.8994441073804256,1.7895611311322248,1.771734562074194,1.8507533645461283,1.75474617449385,1.8089349652798095,1.6546428299897986,1.8833182239381094,1.6405227033706862,1.964867498873544,1.885981466351228,1.9384619986422995,1.8565375500348409,2.084368285426843,1.7171326824658513,1.8641670770081462,1.9469368116334627,1.8764463066151538,1.853134811233848,1.9247960687002814,1.8911676742926316,1.9601956307152482,1.6338909633917846,1.8334403126200747
FeSi2N3,2.9479323833395443,3.1215974866661305,3.1560278837034703,3.1772884976669364,2.651969416834487,2.708143740471707,3.162882125659071,2.8962629826012423,3.211167113776576,3.1328255507674103,3.003581967913038,2.82461041789556,3.1500090770736184,2.797181252762118,2.788895959334009,2.922493296832271,2.8559054294928106,2.804806062101348,3.3146118251489876,2.8201022831148386,3.0470973226561853,2.77276602497862,2.9520901614939463,3.020340239362581,3.1237259003481603,2.643285645992501,2.7672233292682646,3.148370910378851,3.05933751504454,3.148891017068852,2.964692267522762,2.765326152239624,3.1517423334674572,2.666456835417673,3.14798341705857,3.313702036457158,3.078187142898478,3.2805151698372716,2.8170886636661794,3.0488433654096276,3.35182375618922,3.1586296351602443,3.1746614563734323,2.8548818630032464,2.7924933152998483,2.7448691412669324,2.914474268441951,2.827203733069963,2.7836409645594467,3.145995855109803,3.2824635474583865,2.7724593846040078,3.3089608242100255,2.699997877334747,3.215185853312047,3.114507247665842,3.2360342861920035,3.003914426829726,2.9211716981157245,2.993431951638675,2.6811288541674174,3.1319416835088676,3.13365095195438,2.9699560069008015,2.700669738734648,3.0071567138075026,3.0421450436594326,3.170548544396617,3.3437662509942254,2.599372503206851,2.8784470108644906,3.249075110616081,2.9345975082741163,2.9931833077410666,2.7834708048613876,3.2249228398288046,3.1188362290704967,2.64008463156506,2.6662091779899786,3.1274155990429944,3.361139646228011,2.944819420031445,2.8737719455310344,3.1874794051919815,3.132922846354319,3.155359983925709,3.082039743631127,3.208791828999227,3.0431750970901605,3.266990138080428,2.949006770510752,3.2128361170482957,2.8313720370468474,2.910282627669903,3.0941473720478427,3.088110620118269,2.663221952111279,3.1255478615137466,2.9590713296840545,3.041616731467378
Y2ScN3,2.270543516475001,2.679328687106691,2.7292647916349013,2.7457046366466673,2.6973789931063057,2.479323571944323,2.832833960521849,2.5079710106056057,2.9018253367220876,2.8644581754134215,2.5970020775436464,2.34542451917097,2.650851999473558,2.8054977281350504,2.648560444474045,2.840805738358407,2.6267290857383787,2.641630389869273,2.532167557428116,2.679025186030731,3.0187707994281063,2.426046875733864,2.630325149434562,2.851166332399643,2.6791763278215077,2.5842685760407367,2.985729879163657,2.478403578355197,2.7937800528974615,2.8623110753236043,2.757479187612057,2.488811336827889,2.607612228365574,2.5684840592039047,2.649222559460344,2.8999578582920105,2.3880818513634,2.8408587590825523,2.649759546690367,2.6760306798493274,2.645193420351174,2.5474042342545893,2.7323863414993625,2.8131026598482407,2.639413760800875,2.4187635264935277,2.818951573676204,2.2181411578386614,2.61428158533759,2.8171756073935112,2.669547518797352,2.625289610127463,2.79142111514379,2.464402765861114,2.624569052928907,2.689522553432063,2.6347313955308236,2.663767259543273,2.741165700611002,2.7795897394155578,2.5379155672195677,2.7355749741411977,2.7736558827565387,2.5277007747194356,2.6754193215888096,2.7446245083931267,2.830845305823464,2.7704382312258193,2.688234997588223,2.7498926226575966,2.591286206909218,2.700057158509701,2.6169292510419226,2.6354902062048757,2.7170160995975983,2.8164144611736814,2.5510734283687726,2.86674356853588,2.5295381460940423,2.769981074923963,2.605755028036766,2.6363587987756842,2.2228776388196776,2.8525072205142306,2.609337702594825,2.8739753632674625,2.789547588218113,2.8688672790697876,2.6166082188575324,2.7152233037845286,2.548465116643827,2.5895409200551054,2.578262650906963,2.706927941619478,2.618661318460283,2.8236688889456683,2.6040953832183327,2.7328993753589312,2.9174000809135374,2.7383487859953153
